rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
144984	581	Garo (Bangladesh)	mang	mang	body	body		1.1.1		0		17
144985	581	Garo (Bangladesh)	mik-chi	mik-chi	tears	tears		1.2.6.7		0		682,189
144986	581	Garo (Bangladesh)	mik-del-bu	mik-del-bu	white of the eye	white of the eye		9.4		0		682,m,m
144987	581	Garo (Bangladesh)	mik-gil	mik-gil	eyelid	eyelid		1.2.6.4		0		682,593
144988	581	Garo (Bangladesh)	mik-kang	mik-kang	face, front, front end of something such as a flashlight or sweater; top (of a banana leaf)	face, front, front end of something such as a flashlight or sweater; top (of a banana leaf)		10.1.1		0		682,267
144989	581	Garo (Bangladesh)	mik-kang-bek-bek	mik-kang-bek-bek	raised or high in space between the eyes	raised or high in space between the eyes		6.7.7		0		682,m,m
144990	581	Garo (Bangladesh)	mik-ki	mik-ki	eye sand	eye sand		1.2.6.8		0		682,572
144991	581	Garo (Bangladesh)	mik-kim	mik-kim	forehead	forehead		1.2.5.1		0		682,m
144992	581	Garo (Bangladesh)	mik-kimil	mik-kimil	eyebrow	eyebrow		1.2.6.6		0		682,363
144993	581	Garo (Bangladesh)	mik-na-chak	mik-na-chak	place between the eyebrows	place between the eyebrows		9.10.5		0		682,m,m
144994	581	Garo (Bangladesh)	mik-nok-sik	mik-nok-sik	corner of the eye	corner of the eye		5.11.9.3		0		682,m,m
144995	581	Garo (Bangladesh)	mik-on	mik-on	eye	eye		1.2.6		0		682,3557
144996	581	Garo (Bangladesh)	mik-on bi-rong	mik-on bi-rong	iris	iris		1.2.6.2		0		681,m,m,m
144997	581	Garo (Bangladesh)	mik-on gip-bok	mik-on gip-bok	white of the eye	white of the eye		9.4		0		682,m,m,1230
144998	581	Garo (Bangladesh)	mik-sik-kim	mik-sik-kim	forehead, brows, area over, across, and to the side of eyes	forehead, brows, area over, across, and to the side of eyes		10.1.1		0		682,m,m
144999	581	Garo (Bangladesh)	mik-sram	mik-sram	eyelash, very small	eyelash, very small		1.2.6.5		0		682,2078
145000	581	Garo (Bangladesh)	mik-srok-a	mik-srok-a	thin faced	thin faced		9.7.2		0		
145001	581	Garo (Bangladesh)	mik-srok-srok	mik-srok-srok	thin faced	thin faced		9.7.2		0		
145002	581	Garo (Bangladesh)	mik-tam-bik-a	mik-tam-bik-a	round faced	round faced		9.7.1		0		
145003	581	Garo (Bangladesh)	mil-a	mil-a	fat	fat	be	1.6.4		0		
145004	581	Garo (Bangladesh)	mil-dam-bu-a	mil-dam-bu-a	fat, of people, cows, etc.	fat, of people, cows, etc.		1.6.4		0		
145005	581	Garo (Bangladesh)	na'-chil a'-kil-ok	na'-chil a'-kil-ok	earhole	earhole		1.2.7		0		811,2082,p,665,m
145006	581	Garo (Bangladesh)	na-chil	na-chil	ear	ear		1.2.7		0		811,2082
145007	581	Garo (Bangladesh)	na-chil a'-kil-ok	na-chil a'-kil-ok	earhole	earhole		1.2.7		0		811,2082,p,665,m
145008	581	Garo (Bangladesh)	na-chil a'-kol	na-chil a'-kol	earhole	earhole		1.2.7		0		811,2082,p,665
145009	581	Garo (Bangladesh)	na-chil-ke'-em-a	na-chil-ke'-em-a	ear ornament for women	ear ornament for women		1.2.7		0		811,2082
145010	581	Garo (Bangladesh)	na-chil-ki	na-chil-ki	ear ornament for women	ear ornament for women		1.2.7		0		811,2082
145011	581	Garo (Bangladesh)	na-chil-ni a'-kil-ok	na-chil-ni a'-kil-ok	earhole	earhole		1.2.7		0		811,2082,m,p,665,m
145012	581	Garo (Bangladesh)	na-kol	na-kol	earhole	earhole		1.2.7		0		811,665
145013	581	Garo (Bangladesh)	na-teng	na-teng	side of upper face, area above the cheek, temple	side of upper face, area above the cheek, temple		9.2.1		0		
145014	581	Garo (Bangladesh)	nal	nal	pipe, food path, barrel of a gun, tributary of river, ?river bank	pipe, food path, barrel of a gun, tributary of river, ?river bank		10.1.1		0		
